Date,Open,High,Low,Close,Volume,Change
2000-10-12 00:00:00,1933,1933,1933,1934,418550,
2000-10-13 00:00:00,2162,2162,2162,2165,1696530,0.1194415718717682
2000-10-16 00:00:00,2424,2424,2424,2422,13520,0.1187066974595842
2000-10-17 00:00:00,2710,2710,2710,2709,15590,0.1184971098265896
2000-10-18 00:00:00,3030,3030,2386,2388,2476810,-0.1184939091915836
2000-10-19 00:00:00,2388,2388,2106,2106,3792550,-0.1180904522613065
2000-10-20 00:00:00,2147,2337,1946,2110,3777770,0.0018993352326686
2000-10-23 00:00:00,2053,2333,1954,2114,2512170,0.0018957345971564
2000-10-24 00:00:00,2053,2208,1993,1994,1383660,-0.0567644276253548
2000-10-25 00:00:00,2024,2130,1928,1994,842940,0.0
2000-10-26 00:00:00,1942,2044,1904,1930,729580,-0.0320962888665997
2000-10-27 00:00:00,1967,2159,1890,2162,1776220,0.1202072538860103
2000-10-30 00:00:00,2181,2208,1904,1905,1087190,-0.1188714153561517
2000-10-31 00:00:00,1795,1855,1674,1708,671450,-0.1034120734908136
2000-11-01 00:00:00,1726,1812,1692,1721,493630,0.0076112412177986
2000-11-02 00:00:00,1685,1750,1638,1674,345480,-0.0273097036606624
2000-11-03 00:00:00,1694,1867,1694,1780,707060,0.0633213859020309
2000-11-06 00:00:00,1749,1856,1749,1806,480500,0.0146067415730337
2000-11-07 00:00:00,1839,1839,1720,1741,372480,-0.0359911406423034
2000-11-08 00:00:00,1741,1947,1711,1948,1234060,0.11889718552556
2000-11-09 00:00:00,2075,2130,1882,1994,1330530,0.0236139630390144
2000-11-10 00:00:00,1994,2097,1822,1875,1034040,-0.059679037111334016
2000-11-13 00:00:00,1814,1937,1754,1857,390540,-0.0096
2000-11-14 00:00:00,1805,2080,1805,2080,550090,0.1200861604738825
2000-11-15 00:00:00,2191,2329,2165,2328,809560,0.1192307692307692
2000-11-16 00:00:00,2498,2605,2137,2252,1758350,-0.0326460481099656
2000-11-17 00:00:00,2251,2523,2166,2520,591010,0.1190053285968029
2000-11-20 00:00:00,2821,2821,2747,2820,93910,0.119047619047619
2000-11-21 00:00:00,2824,3055,2521,2747,2393820,-0.025886524822695
2000-11-22 00:00:00,2824,3063,2614,2662,2459670,-0.0309428467419002
2000-11-23 00:00:00,2653,2653,2344,2345,1036060,-0.1190833959429
2000-11-24 00:00:00,2206,2398,2068,2226,1084820,-0.0507462686567163
2000-11-27 00:00:00,2257,2487,2257,2490,1650520,0.1185983827493262
2000-11-28 00:00:00,2525,2550,2195,2195,1457540,-0.1184738955823293
2000-11-29 00:00:00,1968,2053,1933,1934,648210,-0.1189066059225512
2000-11-30 00:00:00,1856,2002,1723,1815,792420,-0.06153050672182001
2000-12-01 00:00:00,1754,2028,1681,1960,920540,0.0798898071625344
2000-12-04 00:00:00,1926,2022,1772,1785,655200,-0.0892857142857143
2000-12-05 00:00:00,1783,1959,1715,1953,603590,0.0941176470588236
2000-12-06 00:00:00,1986,2013,1755,1780,775140,-0.0885816692268305
2000-12-07 00:00:00,1711,1813,1702,1729,405260,-0.0286516853932584
2000-12-08 00:00:00,1796,1933,1745,1934,755800,0.1185656448814342
2000-12-11 00:00:00,1950,2062,1882,1985,638360,0.0263702171664943
2000-12-12 00:00:00,1984,2130,1899,1968,445830,-0.0085642317380352
2000-12-13 00:00:00,1942,2097,1933,2046,356340,0.0396341463414633
2000-12-14 00:00:00,2018,2287,1975,2289,718080,0.1187683284457477
2000-12-15 00:00:00,2311,2562,2311,2563,807110,0.1197029270423766
2000-12-18 00:00:00,2640,2866,2323,2867,624870,0.1186110027311744
2000-12-19 00:00:00,2926,3209,2926,3208,83020,0.1189396581792814
2000-12-20 00:00:00,3592,3592,3301,3594,587960,0.1203241895261846
2000-12-21 00:00:00,3592,4004,3507,3594,912520,0.0
2000-12-22 00:00:00,3678,3832,3234,3422,632560,-0.0478575403450194
2000-12-26 00:00:00,3340,3454,3014,3013,196860,-0.119520748100526
2001-01-02 00:00:00,2653,3372,2653,3184,186810,0.0567540657152338
2001-01-03 00:00:00,3295,3565,2870,3565,129130,0.1196608040201006
2001-01-04 00:00:00,3989,3989,3989,3989,32140,0.1189340813464234
2001-01-05 00:00:00,4459,4459,4296,4459,219800,0.1178240160441213
2001-01-08 00:00:00,4534,4988,4406,4493,219680,0.0076250280331913
2001-01-09 00:00:00,4287,4621,4107,4375,266040,-0.0262630758958379
2001-01-10 00:00:00,4450,4793,3851,3852,287410,-0.1195428571428571
2001-01-11 00:00:00,3858,4313,3850,4312,420950,0.1194184839044651
2001-01-12 00:00:00,4492,4826,4492,4827,213560,0.1194341372912801
2001-01-15 00:00:00,5390,5398,4824,5400,427640,0.1187072715972654
2001-01-16 00:00:00,5402,5607,5188,5222,105050,-0.0329629629629629
2001-01-17 00:00:00,5092,5556,4707,5135,95230,-0.0166602834163155
2001-01-18 00:00:00,4964,5521,4964,5307,71850,0.0334956183057448
2001-01-19 00:00:00,5518,5937,4715,5940,472280,0.1192764273600903
2001-01-22 00:00:00,6162,6649,5990,6648,86890,0.1191919191919193
2001-01-26 00:00:00,6676,7445,6676,7446,68940,0.1200361010830324
2001-01-29 00:00:00,7960,8336,7532,8336,61280,0.1195272629599786
2001-01-30 00:00:00,8558,9327,8344,9328,103550,0.1190019193857965
2001-01-31 00:00:00,10097,10097,8215,9328,103380,0.0
2001-02-01 00:00:00,8223,10440,8223,10270,116340,0.1009862778730703
2001-02-02 00:00:00,10268,11295,9841,10442,81430,0.0167478091528725
2001-02-05 00:00:00,10439,10652,9197,9200,94890,-0.118942731277533
2001-02-06 00:00:00,8728,10055,8472,9114,95090,-0.0093478260869565
2001-02-07 00:00:00,9242,10183,9242,10186,120980,0.1176212420452051
2001-02-08 00:00:00,11297,11382,10827,11383,144570,0.1175142352248184
2001-02-09 00:00:00,11553,12237,10053,10057,327440,-0.1164895018887814
2001-02-12 00:00:00,8901,9586,8857,8859,128250,-0.1191210102416228
2001-02-13 00:00:00,8987,9415,7831,7832,1267860,-0.1159273055649622
2001-02-14 00:00:00,7917,7959,6898,6898,1505780,-0.1192543411644535
2001-02-15 00:00:00,6642,7019,6077,6564,5676630,-0.0484198318353146
2001-02-16 00:00:00,6639,7093,6288,6531,3009720,-0.0050274223034735
2001-02-19 00:00:00,6527,6741,6330,6504,1429050,-0.0041341295360588
2001-02-20 00:00:00,6641,6716,6032,6153,1428810,-0.0539667896678967
2001-02-21 00:00:00,5990,6239,5416,5486,1611610,-0.1084024053307329
2001-02-22 00:00:00,5390,5570,4833,4835,1440090,-0.1186656944950783
2001-02-23 00:00:00,4723,5408,4723,5409,1939140,0.1187176835573939
2001-02-26 00:00:00,5391,5760,4843,5042,2361350,-0.067849879829913
2001-02-27 00:00:00,5145,5221,4442,4442,1323550,-0.1190003966679889
2001-02-28 00:00:00,4363,4836,4134,4433,1838420,-0.0020261143628995
2001-03-02 00:00:00,4482,4561,3908,3946,863710,-0.1098578840514324
2001-03-05 00:00:00,3850,4354,3695,4151,1322490,0.0519513431322857
2001-03-06 00:00:00,3712,4277,3712,3946,1406940,-0.0493856901951337
